from;to
1675;594
463;1809
1782;383
1782;1138
1004;598
1004;1547
1004;1582
381;1200
585;586
585;664
1758;1078
1758;1200
368;702
1397;395
1397;1278
1397;1650
566;452
566;1618
315;744
315;799
315;966
315;1016
315;1398
322;1350
543;424
543;452
543;544
543;1482
763;1088
966;1045
966;1692
966;1749
1016;545
1016;587
1016;1017
1016;1311
1398;437
1398;1017
1398;1167
600;643
600;816
370;355
370;1651
1528;1069
1528;1157
1588;936
1350;1482
1278;394
1278;395
1278;930
1278;956
1278;1082
917;664
917;725
917;903
917;1671
1299;635
1299;664
1299;1023
1299;1298
548;409
548;938
1105;364
1501;353
1501;365
1501;558
1501;936
1501;1571
1138;1205
1768;1219
1768;1408
1768;1468
405;1208
405;1215
788;1022
788;1602
1060;992
1060;1208
1060;1323
339;561
339;936
339;1142
339;1504
700;366
700;388
700;633
939;1291
939;1311
336;1602
887;512
887;816
887;1765
1602;513
1602;1019
1602;1242
1602;1308
1602;1651
1414;450
1414;933
1414;1353
1436;563
1436;664
1436;736
1599;1496
561;364
561;1121
561;1157
561;1571
936;389
936;501
1504;422
1504;810
702;1663
1277;467
720;545
720;1156
720;1225
344;601
344;1485
379;587
379;1353
379;1685
601;501
601;1485
601;1703
347;1213
1213;1453
1213;1468
1532;736
1532;1068
1532;1151
1532;1619
619;435
352;766
352;810
352;1002
352;1693
353;950
353;1002
353;1031
988;643
766;707
766;950
766;1054
810;633
810;643
810;912
810;1129
1002;1112
1002;1703
1693;938
950;962
950;1190
1031;1129
354;355
355;904
1273;1258
504;556
1367;587
1367;1020
1367;1749
1589;424
1589;1353
761;503
1103;831
1103;899
903;429
903;639
903;734
903;1465
664;1671
364;643
643;560
365;366
365;371
366;558
366;1377
366;1495
558;633
558;1771
1377;875
1377;1242
1495;501
1495;1416
1208;431
1208;780
1208;816
952;1572
1651;661
736;467
736;1525
376;1010
376;1167
376;1353
376;1692
545;451
545;1255
1010;885
1010;965
1010;1618
1010;1640
1167;612
1167;1156
1353;803
1353;1310
1692;1020
587;588
1685;857
1685;1021
1685;1045
1215;512
1200;1095
388;389
1608;395
1608;1096
1608;1181
393;752
393;899
393;951
393;1586
907;598
907;993
907;1737
752;1204
899;808
951;812
951;1745
394;395
394;883
394;1114
883;911
883;1114
1114;1198
1109;1156
1109;1255
1109;1258
676;1298
676;1809
1097;429
1496;1476
1006;472
1006;513
1006;573
451;452
451;1311
549;803
1020;612
1020;1021
1020;1310
409;1069
501;1157
1731;560
1731;1157
1069;1766
856;563
856;734
856;1151
1094;1095
633;1121
1280;569
424;1156
803;804
885;1258
1156;1089
1156;1291
1156;1749
1270;503
1759;831
1759;911
1759;1449
1259;912
1259;1112
1259;1771
429;482
429;1111
635;563
1111;1023
1111;1068
1111;1078
431;1022
1022;472
1767;450
1767;525
1767;627
435;1582
437;1310
940;716
1310;588
1195;1671
444;467
1258;857
1258;1017
627;932
455;1332
1809;725
1809;1023
502;503
502;1232
1291;675
1291;1045
1365;1594
1671;563
1671;586
1453;1476
1174;932
495;828
1371;639
1771;847
831;743
512;513
560;1190
808;911
808;1449
1745;661
1737;569
1737;962
1468;1205
537;1650
1707;1204
1650;661
1650;743
1650;930
1255;588
1255;1618
551;1298
551;1619
1619;1525
1663;1775
993;569
993;1578
563;1151
1023;639
1151;1068
1618;1657
743;1361
1204;661
1476;961
1009;840
1465;772
675;857
675;1088
1088;1089
1088;1657
1025;1766
1096;1478
930;911
1525;961
1445;1594
1478;1181
